pl,po,st,mt
35,69,0.000370025634765625,0.1743030548095703
35,71,0.0003666877746582031,0.17141175270080566
35,73,0.0003600120544433594,0.17278027534484863
35,75,0.0003705024719238281,0.17199254035949707
35,77,0.0003707408905029297,0.17181706428527832
35,79,0.00036454200744628906,0.17213082313537598
35,81,0.00036907196044921875,0.1718907356262207
35,83,0.00037288665771484375,0.17513799667358398
35,85,0.00036716461181640625,0.17195534706115723
35,87,0.0003619194030761719,0.1837151050567627
35,89,0.00036787986755371094,0.1738719940185547
35,91,0.00036334991455078125,0.1728074550628662
35,93,0.0003681182861328125,0.17344927787780762
35,95,0.0003669261932373047,0.17235589027404785
35,97,0.0003762245178222656,0.17351794242858887
35,99,0.00037217140197753906,0.17207551002502441
37,1,0.00036334991455078125,0.17299389839172363
37,3,0.00036716461181640625,0.1738119125366211
37,5,0.0003669261932373047,0.17371511459350586
37,7,0.0003571510314941406,0.17149686813354492
37,9,0.0003552436828613281,0.1725776195526123
37,11,0.0003628730773925781,0.17165780067443848
37,13,0.00036334991455078125,0.17360615730285645
37,15,0.0003714561462402344,0.17231011390686035
37,17,0.0003590583801269531,0.17416977882385254
37,19,0.00036025047302246094,0.17391705513000488
37,21,0.00035572052001953125,0.17403626441955566
37,23,0.00038170814514160156,0.1736147403717041
37,25,0.0003604888916015625,0.17223405838012695
37,27,0.0003657341003417969,0.17261242866516113
37,29,0.0003619194030761719,0.17247700691223145
37,31,0.0003693103790283203,0.17281460762023926
37,33,0.0003685951232910156,0.1723005771636963
37,35,0.0003693103790283203,0.1722261905670166
37,37,0.000362396240234375,0.1719350814819336
37,39,0.00037479400634765625,0.17181706428527832
37,41,0.0003669261932373047,0.17238712310791016
37,43,0.0003600120544433594,0.17216920852661133
37,45,0.0003628730773925781,0.17119741439819336
37,47,0.0003635883331298828,0.17154312133789062
37,49,0.0003638267517089844,0.17252182960510254
37,51,0.0003693103790283203,0.17108678817749023
37,53,0.0003628730773925781,0.1715242862701416
37,55,0.0003628730773925781,0.17123126983642578
37,57,0.0003695487976074219,0.17282581329345703
37,59,0.0003590583801269531,0.17150521278381348
37,61,0.00035834312438964844,0.17285895347595215
37,63,0.000362396240234375,0.17471051216125488
37,65,0.0003571510314941406,0.1719515323638916
37,67,0.00036597251892089844,0.17322516441345215
37,69,0.00036144256591796875,0.1725161075592041
37,71,0.0003590583801269531,0.17233705520629883
37,73,0.0003643035888671875,0.1732926368713379
37,75,0.00036215782165527344,0.17170977592468262
37,77,0.0003612041473388672,0.17222237586975098
37,79,0.00036334991455078125,0.17133522033691406
37,81,0.0003643035888671875,0.1724717617034912
37,83,0.00035858154296875,0.17307734489440918
37,85,0.0003635883331298828,0.1722400188446045
37,87,0.0003616809844970703,0.1715688705444336
37,89,0.0003592967987060547,0.17121243476867676
37,91,0.0003688335418701172,0.1725296974182129
37,93,0.0003616809844970703,0.17241334915161133
37,95,0.00036597251892089844,0.17111420631408691
37,97,0.00036406517028808594,0.17131924629211426
37,99,0.00036025047302246094,0.1716296672821045
39,1,0.00035500526428222656,0.1714494228363037
39,3,0.00036215782165527344,0.17221307754516602
39,5,0.00036334991455078125,0.17136025428771973
39,7,0.00037860870361328125,0.17121148109436035
39,9,0.0003674030303955078,0.1705951690673828
39,11,0.00037097930908203125,0.1712813377380371
39,13,0.00036263465881347656,0.17061233520507812
39,15,0.0003635883331298828,0.17468714714050293
39,17,0.00037097930908203125,0.17436552047729492
39,19,0.0003604888916015625,0.17308354377746582
39,21,0.0003571510314941406,0.17228102684020996
39,23,0.0003571510314941406,0.17142653465270996
39,25,0.0003688335418701172,0.17160773277282715
39,27,0.0003650188446044922,0.17197299003601074
39,29,0.0003638267517089844,0.1727735996246338
39,31,0.0003647804260253906,0.17413949966430664
39,33,0.0003681182861328125,0.17225885391235352
39,35,0.0003619194030761719,0.17215275764465332
39,37,0.0003650188446044922,0.1723017692565918
39,39,0.0003657341003417969,0.1712324619293213
39,41,0.00037026405334472656,0.17152690887451172
39,43,0.0003676414489746094,0.17107105255126953
39,45,0.0003635883331298828,0.1726822853088379
39,47,0.00036144256591796875,0.1718447208404541
39,49,0.000370025634765625,0.17383384704589844
39,51,0.0003712177276611328,0.17361187934875488
39,53,0.0003662109375,0.1719050407409668
39,55,0.0003638267517089844,0.1712040901184082
39,57,0.00036263465881347656,0.17165112495422363
39,59,0.00035262107849121094,0.17249107360839844
39,61,0.0003681182861328125,0.17491960525512695
39,63,0.0003719329833984375,0.1734309196472168
39,65,0.00035381317138671875,0.1734774112701416
39,67,0.00036597251892089844,0.17238450050354004
39,69,0.0003592967987060547,0.17121410369873047
39,71,0.0003604888916015625,0.17106151580810547
39,73,0.0003604888916015625,0.1715102195739746
39,75,0.00035858154296875,0.17128682136535645
39,77,0.0003600120544433594,0.1717989444732666
39,79,0.00035452842712402344,0.17171406745910645
39,81,0.00035643577575683594,0.17156386375427246
39,83,0.0003578662872314453,0.17204546928405762
39,85,0.0003592967987060547,0.17098689079284668
39,87,0.0003688335418701172,0.17054510116577148
39,89,0.0003552436828613281,0.17253470420837402
39,91,0.0003609657287597656,0.17062830924987793
39,93,0.00036215782165527344,0.17122650146484375
39,95,0.00035500526428222656,0.1711719036102295
39,97,0.00036025047302246094,0.1716325283050537
39,99,0.0003638267517089844,0.17254233360290527
41,1,0.0003566741943359375,0.1703958511352539
41,3,0.00036144256591796875,0.1711893081665039
41,5,0.0003643035888671875,0.17222857475280762
41,7,0.0003764629364013672,0.17256522178649902
41,9,0.0003681182861328125,0.17134928703308105
41,11,0.00036334991455078125,0.1722860336303711
41,13,0.0003707408905029297,0.17209482192993164
41,15,0.0003628730773925781,0.17115426063537598
41,17,0.00036334991455078125,0.1706695556640625
41,19,0.0003631114959716797,0.1715381145477295
41,21,0.00036907196044921875,0.17181158065795898
41,23,0.0003581047058105469,0.1714637279510498
41,25,0.0003654956817626953,0.17334556579589844
41,27,0.0003609657287597656,0.17274975776672363
41,29,0.0003669261932373047,0.1738128662109375
41,31,0.00036716461181640625,0.17422771453857422
41,33,0.0003647804260253906,0.1715986728668213
41,35,0.0003669261932373047,0.17348027229309082
41,37,0.0003638267517089844,0.17277026176452637
41,39,0.00036263465881347656,0.17241978645324707
41,41,0.00036597251892089844,0.17343473434448242
41,43,0.0003719329833984375,0.17104101181030273
41,45,0.00035762786865234375,0.17238497734069824
41,47,0.000370025634765625,0.17195987701416016
41,49,0.00036835670471191406,0.17406725883483887
41,51,0.0003669261932373047,0.17326784133911133
41,53,0.0003650188446044922,0.17431235313415527
41,55,0.0003590583801269531,0.17158842086791992
41,57,0.0003612041473388672,0.17214441299438477
41,59,0.0003597736358642578,0.17207646369934082
41,61,0.00036597251892089844,0.17346930503845215
41,63,0.0003643035888671875,0.17147207260131836
41,65,0.0003693103790283203,0.1723015308380127
41,67,0.00037288665771484375,0.17171311378479004
41,69,0.00035500526428222656,0.17179274559020996
41,71,0.0003609657287597656,0.17200946807861328
41,73,0.00035834312438964844,0.17093706130981445
41,75,0.00036525726318359375,0.17302489280700684
41,77,0.0003600120544433594,0.1709902286529541
41,79,0.0003619194030761719,0.1709907054901123
41,81,0.0003590583801269531,0.1714320182800293
41,83,0.0003631114959716797,0.17146563529968262
41,85,0.00035572052001953125,0.17127680778503418
41,87,0.0003552436828613281,0.1709601879119873
41,89,0.0003612041473388672,0.17167448997497559
41,91,0.00036597251892089844,0.17144107818603516
41,93,0.0003612041473388672,0.17351722717285156
41,95,0.0003609657287597656,0.1723949909210205
41,97,0.0003609657287597656,0.17259430885314941
41,99,0.0003662109375,0.17436647415161133
43,1,0.0003600120544433594,0.1714465618133545
43,3,0.00036716461181640625,0.17141294479370117
43,5,0.00036644935607910156,0.17139983177185059
43,7,0.0003693103790283203,0.17116355895996094
43,9,0.0003600120544433594,0.1718754768371582
43,11,0.0003676414489746094,0.17090058326721191
43,13,0.0003676414489746094,0.17082619667053223
43,15,0.00035381317138671875,0.17245841026306152
43,17,0.0003616809844970703,0.1718435287475586
43,19,0.0003674030303955078,0.17169570922851562
43,21,0.00036215782165527344,0.17630529403686523
43,23,0.0003597736358642578,0.17158865928649902
43,25,0.0003635883331298828,0.17213678359985352
43,27,0.00035953521728515625,0.17538213729858398
43,29,0.0003669261932373047,0.17410922050476074
43,31,0.0003654956817626953,0.17220735549926758
43,33,0.0003590583801269531,0.17087793350219727
43,35,0.00036072731018066406,0.17130327224731445
43,37,0.0003612041473388672,0.17200136184692383
43,39,0.0003612041473388672,0.17393016815185547
43,41,0.00035858154296875,0.17117905616760254
43,43,0.00037026405334472656,0.1716001033782959
43,45,0.0003676414489746094,0.1711444854736328
43,47,0.00036597251892089844,0.17383122444152832
43,49,0.00036907196044921875,0.1735837459564209
43,51,0.00037169456481933594,0.17182230949401855
43,53,0.00036334991455078125,0.1728355884552002
43,55,0.0003573894500732422,0.172837495803833
43,57,0.00037169456481933594,0.17130255699157715
43,59,0.0003657341003417969,0.1714622974395752
43,61,0.00036025047302246094,0.17096185684204102
43,63,0.0003590583801269531,0.17294621467590332
43,65,0.000362396240234375,0.17344236373901367
43,67,0.0003628730773925781,0.17476987838745117
43,69,0.0003750324249267578,0.1741185188293457
43,71,0.00035953521728515625,0.17366409301757812
43,73,0.00036406517028808594,0.1739335060119629
43,75,0.00036334991455078125,0.17360973358154297
43,77,0.00035762786865234375,0.17159628868103027
43,79,0.00038743019104003906,0.1755068302154541
43,81,0.00036787986755371094,0.17136907577514648
43,83,0.0003628730773925781,0.17166757583618164
43,85,0.00036835670471191406,0.17134499549865723
43,87,0.0003666877746582031,0.17137837409973145
43,89,0.00039124488830566406,0.17620038986206055
43,91,0.0003681182861328125,0.17478084564208984
43,93,0.00035643577575683594,0.17267990112304688
43,95,0.0003693103790283203,0.17356610298156738
43,97,0.00036525726318359375,0.17213749885559082
43,99,0.00036406517028808594,0.17185020446777344
45,1,0.00036334991455078125,0.17249083518981934
45,3,0.00036215782165527344,0.1732501983642578
45,5,0.0003590583801269531,0.17289495468139648
45,7,0.0003654956817626953,0.1715991497039795
45,9,0.0003590583801269531,0.17187261581420898
45,11,0.0003578662872314453,0.17272067070007324
45,13,0.0003590583801269531,0.17263174057006836
45,15,0.0003688335418701172,0.1707768440246582
45,17,0.00036644935607910156,0.17106866836547852
45,19,0.00035381317138671875,0.17073512077331543
45,21,0.00035762786865234375,0.17145109176635742
45,23,0.0003669261932373047,0.17261624336242676
45,25,0.00036978721618652344,0.17297649383544922
45,27,0.0003650188446044922,0.17289257049560547
45,29,0.0003566741943359375,0.17308473587036133
45,31,0.0003604888916015625,0.17323899269104004
45,33,0.00036406517028808594,0.1723167896270752
45,35,0.0003592967987060547,0.17264270782470703
45,37,0.0003647804260253906,0.17139768600463867
45,39,0.0003905296325683594,0.1704118251800537
45,41,0.0003616809844970703,0.17192721366882324
45,43,0.00036025047302246094,0.17085647583007812
45,45,0.0003604888916015625,0.17130255699157715
45,47,0.0003566741943359375,0.17211008071899414
45,49,0.0003650188446044922,0.17390704154968262
45,51,0.00036144256591796875,0.17292094230651855
45,53,0.00036787986755371094,0.17362475395202637
45,55,0.00036454200744628906,0.1704111099243164
45,57,0.0003752708435058594,0.17166638374328613
45,59,0.0003654956817626953,0.17156362533569336
45,61,0.0003685951232910156,0.17230463027954102
45,63,0.0003743171691894531,0.17136716842651367
45,65,0.0003616809844970703,0.17203235626220703
45,67,0.0003628730773925781,0.172804594039917
45,69,0.0003628730773925781,0.17130661010742188
45,71,0.0003635883331298828,0.1709458827972412
45,73,0.0003635883331298828,0.17107605934143066
45,75,0.0003616809844970703,0.17323637008666992
45,77,0.0003600120544433594,0.17348170280456543
45,79,0.00037598609924316406,0.17260050773620605
45,81,0.00037097930908203125,0.17818737030029297
45,83,0.0003647804260253906,0.1729567050933838
45,85,0.0003650188446044922,0.1712658405303955
45,87,0.0003631114959716797,0.1716170310974121
45,89,0.0003616809844970703,0.1721644401550293
45,91,0.0003705024719238281,0.1716601848602295
45,93,0.0003631114959716797,0.17118453979492188
45,95,0.0003628730773925781,0.17118287086486816
45,97,0.0003600120544433594,0.17463278770446777
45,99,0.0003681182861328125,0.17119216918945312
47,1,0.00036144256591796875,0.17143559455871582
47,3,0.0003566741943359375,0.17078351974487305
47,5,0.0003654956817626953,0.17128777503967285
47,7,0.00035691261291503906,0.17241311073303223
47,9,0.0003616809844970703,0.1719353199005127
47,11,0.0003619194030761719,0.17146086692810059
47,13,0.0003643035888671875,0.1711716651916504
47,15,0.0003631114959716797,0.17246603965759277
47,17,0.00036454200744628906,0.17537307739257812
47,19,0.00036454200744628906,0.17329907417297363
47,21,0.00035953521728515625,0.1716933250427246
47,23,0.0003635883331298828,0.17142844200134277
47,25,0.0003638267517089844,0.17171812057495117
47,27,0.0003631114959716797,0.1722431182861328
47,29,0.0003631114959716797,0.17145133018493652
47,31,0.0003650188446044922,0.17582106590270996
47,33,0.0003573894500732422,0.17216873168945312
47,35,0.00035881996154785156,0.17216134071350098
47,37,0.0003707408905029297,0.172379732131958
47,39,0.0003650188446044922,0.17188692092895508
47,41,0.0003573894500732422,0.17094683647155762
47,43,0.0003662109375,0.17116189002990723
47,45,0.0003604888916015625,0.17148208618164062
47,47,0.00035881996154785156,0.1716930866241455
47,49,0.0003733634948730469,0.17228007316589355
47,51,0.0003654956817626953,0.1712198257446289
47,53,0.0003654956817626953,0.17194724082946777
47,55,0.00036644935607910156,0.17213010787963867
47,57,0.0003609657287597656,0.17190861701965332
47,59,0.0003705024719238281,0.17365503311157227
47,61,0.00036454200744628906,0.172715425491333
47,63,0.0003616809844970703,0.17192625999450684
47,65,0.0003688335418701172,0.17313885688781738
47,67,0.00036525726318359375,0.17221999168395996
47,69,0.0003592967987060547,0.1736583709716797
47,71,0.00036334991455078125,0.17393207550048828
47,73,0.0003681182861328125,0.17406749725341797
47,75,0.00035953521728515625,0.1726703643798828
47,77,0.0003666877746582031,0.1720292568206787
47,79,0.0003604888916015625,0.17190313339233398
47,81,0.00035762786865234375,0.1721935272216797
47,83,0.0003693103790283203,0.17547059059143066
47,85,0.0003578662872314453,0.171644926071167
47,87,0.00036597251892089844,0.17335224151611328
47,89,0.0003647804260253906,0.17379117012023926
47,91,0.0003643035888671875,0.1732027530670166
47,93,0.0003566741943359375,0.17319703102111816
47,95,0.00035953521728515625,0.17190885543823242
47,97,0.00035953521728515625,0.17062902450561523
47,99,0.00036716461181640625,0.1730797290802002
49,1,0.00036263465881347656,0.17193150520324707
49,3,0.0003533363342285156,0.17100954055786133
49,5,0.000354766845703125,0.17443227767944336
49,7,0.00036978721618652344,0.17183494567871094
49,9,0.00035262107849121094,0.17177176475524902
49,11,0.0003631114959716797,0.1706850528717041
49,13,0.00036334991455078125,0.1715865135192871
49,15,0.00036597251892089844,0.17088603973388672
49,17,0.00035881996154785156,0.17156457901000977
49,19,0.00036072731018066406,0.17068910598754883
49,21,0.0003609657287597656,0.17126965522766113
49,23,0.00036144256591796875,0.1720113754272461
49,25,0.0003745555877685547,0.1714189052581787
49,27,0.0003647804260253906,0.17079949378967285
49,29,0.0003635883331298828,0.1711881160736084
49,31,0.00037217140197753906,0.1737804412841797
49,33,0.0003676414489746094,0.17314577102661133
49,35,0.0003752708435058594,0.17115116119384766
49,37,0.0003590583801269531,0.1706693172454834
49,39,0.0003635883331298828,0.17258596420288086
49,41,0.0003669261932373047,0.17128348350524902
49,43,0.0003597736358642578,0.1725010871887207
49,45,0.0003619194030761719,0.1711714267730713
49,47,0.00036454200744628906,0.17313194274902344
49,49,0.0003592967987060547,0.17313361167907715
49,51,0.00035834312438964844,0.17502164840698242
49,53,0.0003612041473388672,0.17331981658935547
49,55,0.00036525726318359375,0.171828031539917
49,57,0.0003612041473388672,0.17126011848449707
49,59,0.0003616809844970703,0.17166614532470703
49,61,0.0003619194030761719,0.17150449752807617
49,63,0.0003616809844970703,0.17238879203796387
49,65,0.00036835670471191406,0.1708524227142334
49,67,0.0003650188446044922,0.171309232711792
49,69,0.0003719329833984375,0.17186260223388672
49,71,0.0003609657287597656,0.17114496231079102
49,73,0.0003635883331298828,0.17371416091918945
49,75,0.00035691261291503906,0.17146730422973633
49,77,0.00037407875061035156,0.17091107368469238
49,79,0.0003571510314941406,0.17080998420715332
49,81,0.0003733634948730469,0.17119884490966797
49,83,0.00036525726318359375,0.17136621475219727
49,85,0.00036263465881347656,0.17097067832946777
49,87,0.0003571510314941406,0.17126178741455078
49,89,0.00035953521728515625,0.17196893692016602
49,91,0.00037288665771484375,0.17046785354614258
49,93,0.00037550926208496094,0.17569947242736816
49,95,0.00037384033203125,0.17141246795654297
49,97,0.0003650188446044922,0.17137408256530762
49,99,0.0003592967987060547,0.1712791919708252
51,1,0.00035881996154785156,0.17238616943359375
51,3,0.00035881996154785156,0.17144083976745605
51,5,0.0003647804260253906,0.17045140266418457
51,7,0.0003647804260253906,0.1705474853515625
51,9,0.0003619194030761719,0.17074060440063477
51,11,0.0003662109375,0.17557907104492188
51,13,0.0003559589385986328,0.17029476165771484
51,15,0.0003707408905029297,0.1707460880279541
51,17,0.0003631114959716797,0.17109084129333496
51,19,0.00036716461181640625,0.17394185066223145
51,21,0.00035762786865234375,0.17229819297790527
51,23,0.00036025047302246094,0.17151999473571777
51,25,0.00036454200744628906,0.17208003997802734
51,27,0.00036597251892089844,0.17251372337341309
51,29,0.0003662109375,0.17261600494384766
51,31,0.0003604888916015625,0.17317748069763184
51,33,0.00036525726318359375,0.17102599143981934
51,35,0.00035691261291503906,0.17197608947753906
51,37,0.00036716461181640625,0.17185044288635254
51,39,0.0003635883331298828,0.17110633850097656
51,41,0.00036144256591796875,0.17062067985534668
51,43,0.0003745555877685547,0.1718130111694336
51,45,0.0003757476806640625,0.17075824737548828
51,47,0.0003657341003417969,0.1715996265411377
51,49,0.0003809928894042969,0.17290163040161133
51,51,0.00036144256591796875,0.1721339225769043
51,53,0.00035881996154785156,0.17103910446166992
51,55,0.0003643035888671875,0.17263388633728027
51,57,0.00037860870361328125,0.1733989715576172
51,59,0.0003578662872314453,0.17351388931274414
51,61,0.0003638267517089844,0.17257165908813477
51,63,0.00035834312438964844,0.17216968536376953
51,65,0.00036263465881347656,0.17181158065795898
51,67,0.0003745555877685547,0.1711430549621582
51,69,0.0003628730773925781,0.1725327968597412
51,71,0.00036263465881347656,0.1744372844696045
51,73,0.0003631114959716797,0.17159271240234375
51,75,0.0003688335418701172,0.1722414493560791
51,77,0.00036454200744628906,0.17314648628234863
51,79,0.0003578662872314453,0.17333126068115234
51,81,0.0003590583801269531,0.17183327674865723
51,83,0.0003840923309326172,0.17162251472473145
51,85,0.0003573894500732422,0.17125535011291504
51,87,0.000362396240234375,0.1736278533935547
51,89,0.0003559589385986328,0.17349815368652344
51,91,0.0003650188446044922,0.17128252983093262
51,93,0.0003592967987060547,0.17169690132141113
51,95,0.00036454200744628906,0.1714181900024414
51,97,0.00037407875061035156,0.17182135581970215
51,99,0.00035834312438964844,0.1706836223602295
53,1,0.00037026405334472656,0.17072367668151855
53,3,0.00035834312438964844,0.1710343360900879
53,5,0.0003654956817626953,0.1710033416748047
53,7,0.0003552436828613281,0.17128777503967285
53,9,0.00037598609924316406,0.17119264602661133
53,11,0.0003638267517089844,0.17163300514221191
53,13,0.0003590583801269531,0.17134976387023926
53,15,0.0003662109375,0.1725919246673584
53,17,0.00036454200744628906,0.17102336883544922
53,19,0.0003619194030761719,0.17131471633911133
53,21,0.0003628730773925781,0.17179489135742188
53,23,0.00036597251892089844,0.17070531845092773
53,25,0.00036263465881347656,0.17146921157836914
53,27,0.00036072731018066406,0.17258429527282715
53,29,0.0003592967987060547,0.17101025581359863
53,31,0.0003604888916015625,0.17139196395874023
53,33,0.0003643035888671875,0.17081046104431152
53,35,0.00036406517028808594,0.17329907417297363
53,37,0.0003666877746582031,0.17211365699768066
53,39,0.00036454200744628906,0.17270612716674805
53,41,0.00036454200744628906,0.17127180099487305
53,43,0.00036072731018066406,0.17194724082946777
53,45,0.00036215782165527344,0.17134976387023926
53,47,0.00036454200744628906,0.17169642448425293
53,49,0.0003662109375,0.1721048355102539
53,51,0.0003590583801269531,0.17145705223083496
53,53,0.0003597736358642578,0.17420005798339844
53,55,0.00036835670471191406,0.17531418800354004
53,57,0.0003628730773925781,0.17241621017456055
53,59,0.0003814697265625,0.1723172664642334
53,61,0.0003654956817626953,0.17447233200073242
53,63,0.00035881996154785156,0.1717057228088379
53,65,0.0003578662872314453,0.17218661308288574
53,67,0.0003612041473388672,0.17376208305358887
53,69,0.00037980079650878906,0.17299389839172363
53,71,0.0003650188446044922,0.17365121841430664
53,73,0.0003523826599121094,0.17107105255126953
53,75,0.0003578662872314453,0.17170453071594238
53,77,0.00036454200744628906,0.17269635200500488
53,79,0.00035643577575683594,0.17181897163391113
53,81,0.00036072731018066406,0.17327404022216797
53,83,0.00036525726318359375,0.17236924171447754
53,85,0.00036144256591796875,0.1717052459716797
53,87,0.0003600120544433594,0.17160868644714355
53,89,0.0003561973571777344,0.17083311080932617
53,91,0.00036215782165527344,0.17234301567077637
53,93,0.00036907196044921875,0.17120766639709473
53,95,0.00036072731018066406,0.1717052459716797
53,97,0.0003669261932373047,0.17174625396728516
53,99,0.00035762786865234375,0.17157793045043945
55,1,0.0003561973571777344,0.1718614101409912
55,3,0.00036835670471191406,0.17119455337524414
55,5,0.00036787986755371094,0.17193984985351562
55,7,0.00035500526428222656,0.1738452911376953
55,9,0.0003647804260253906,0.1711711883544922
55,11,0.00035643577575683594,0.17323923110961914
55,13,0.00036525726318359375,0.17389631271362305
55,15,0.0003638267517089844,0.1725175380706787
55,17,0.00036907196044921875,0.17191076278686523
55,19,0.0003581047058105469,0.1712818145751953
55,21,0.0003590583801269531,0.17116785049438477
55,23,0.0003650188446044922,0.17043447494506836
55,25,0.0003581047058105469,0.17136931419372559
55,27,0.00036907196044921875,0.1710810661315918
55,29,0.000362396240234375,0.17142391204833984
55,31,0.00035953521728515625,0.17551779747009277
55,33,0.0003654956817626953,0.1746211051940918
55,35,0.0003592967987060547,0.17260503768920898
55,37,0.0003712177276611328,0.17313790321350098
55,39,0.0003604888916015625,0.17375659942626953
55,41,0.0003590583801269531,0.17164325714111328
55,43,0.0003666877746582031,0.17086338996887207
55,45,0.0003685951232910156,0.17209887504577637
55,47,0.00035572052001953125,0.1711254119873047
55,49,0.0003616809844970703,0.17147326469421387
55,51,0.00037217140197753906,0.17107009887695312
55,53,0.0003771781921386719,0.17153096199035645
55,55,0.0003635883331298828,0.17268967628479004
55,57,0.00036525726318359375,0.1715831756591797
55,59,0.00036716461181640625,0.17136812210083008
55,61,0.0003573894500732422,0.17134308815002441
55,63,0.0003604888916015625,0.1722090244293213
55,65,0.0003638267517089844,0.17177963256835938
55,67,0.0003578662872314453,0.17174553871154785
55,69,0.00036716461181640625,0.17339086532592773
55,71,0.000370025634765625,0.17196083068847656
55,73,0.0003635883331298828,0.17345857620239258
55,75,0.00036716461181640625,0.17119741439819336
55,77,0.0003597736358642578,0.17118263244628906
55,79,0.0003674030303955078,0.17158889770507812
55,81,0.0003581047058105469,0.17255592346191406
55,83,0.000370025634765625,0.17252278327941895
55,85,0.00035834312438964844,0.17164969444274902
55,87,0.00036525726318359375,0.17122364044189453
55,89,0.00036263465881347656,0.1713247299194336
55,91,0.0003676414489746094,0.1736752986907959
55,93,0.0003650188446044922,0.17261481285095215
55,95,0.0003604888916015625,0.17051482200622559
55,97,0.00036644935607910156,0.1715857982635498
55,99,0.00036144256591796875,0.17125225067138672
57,1,0.0003819465637207031,0.1724863052368164
57,3,0.0003662109375,0.17423772811889648
57,5,0.0003638267517089844,0.17207598686218262
57,7,0.000362396240234375,0.1701962947845459
57,9,0.0003590583801269531,0.17394065856933594
57,11,0.00036406517028808594,0.17268061637878418
57,13,0.00036334991455078125,0.1717207431793213
57,15,0.0003597736358642578,0.17226314544677734
57,17,0.0003662109375,0.17122411727905273
57,19,0.0003695487976074219,0.17535805702209473
57,21,0.0003600120544433594,0.17216897010803223
57,23,0.0003612041473388672,0.1711747646331787
57,25,0.0003647804260253906,0.17287993431091309
57,27,0.0003654956817626953,0.1708693504333496
57,29,0.00036454200744628906,0.17152929306030273
57,31,0.00036835670471191406,0.17347240447998047
57,33,0.00036525726318359375,0.17309236526489258
57,35,0.0003654956817626953,0.173569917678833
57,37,0.000354766845703125,0.17212700843811035
57,39,0.00036454200744628906,0.17159104347229004
57,41,0.00036525726318359375,0.172227144241333
57,43,0.00036072731018066406,0.1710186004638672
57,45,0.00036334991455078125,0.17192864418029785
57,47,0.00036454200744628906,0.1764206886291504
57,49,0.0003643035888671875,0.17219972610473633
57,51,0.0003600120544433594,0.17116022109985352
57,53,0.00037407875061035156,0.17220282554626465
57,55,0.0003581047058105469,0.17194604873657227
57,57,0.00036907196044921875,0.1732027530670166
57,59,0.00036525726318359375,0.17208552360534668
57,61,0.0003635883331298828,0.17158985137939453
57,63,0.0003879070281982422,0.17212986946105957
57,65,0.0003573894500732422,0.17172884941101074
57,67,0.00036144256591796875,0.1711432933807373
57,69,0.00036644935607910156,0.17290353775024414
57,71,0.0003657341003417969,0.17459559440612793
57,73,0.0003635883331298828,0.17268753051757812
57,75,0.0003609657287597656,0.1718754768371582
57,77,0.0003662109375,0.17134857177734375
57,79,0.00036072731018066406,0.17119479179382324
57,81,0.0003566741943359375,0.17138266563415527
57,83,0.0003590583801269531,0.1750471591949463
57,85,0.0003647804260253906,0.17221784591674805
57,87,0.0003695487976074219,0.17307519912719727
57,89,0.00035881996154785156,0.1743488311767578
57,91,0.0003647804260253906,0.17207980155944824
57,93,0.00036215782165527344,0.17325234413146973
57,95,0.0003559589385986328,0.17142891883850098
57,97,0.0003616809844970703,0.17133784294128418
57,99,0.00036835670471191406,0.17368698120117188
59,1,0.0003578662872314453,0.17370319366455078
59,3,0.00037479400634765625,0.17148971557617188
59,5,0.0003612041473388672,0.17328310012817383
59,7,0.00035762786865234375,0.17262530326843262
59,9,0.0003597736358642578,0.17356038093566895
59,11,0.0003654956817626953,0.17445826530456543
59,13,0.0003631114959716797,0.1708378791809082
59,15,0.0003604888916015625,0.17116975784301758
59,17,0.0003676414489746094,0.17159104347229004
59,19,0.0003662109375,0.1726226806640625
59,21,0.000362396240234375,0.17266225814819336
59,23,0.0003719329833984375,0.17148923873901367
59,25,0.0003650188446044922,0.17137598991394043
59,27,0.00035858154296875,0.17081880569458008
59,29,0.0003616809844970703,0.17170429229736328
59,31,0.0003750324249267578,0.17573308944702148
59,33,0.00036263465881347656,0.17230486869812012
59,35,0.0003635883331298828,0.17171597480773926
59,37,0.00037932395935058594,0.17168283462524414
59,39,0.0003631114959716797,0.1724262237548828
59,41,0.00036072731018066406,0.17131853103637695
59,43,0.0003616809844970703,0.17142319679260254
59,45,0.00036835670471191406,0.17123699188232422
59,47,0.00035953521728515625,0.17164397239685059
59,49,0.000362396240234375,0.1730027198791504
59,51,0.00036406517028808594,0.17229986190795898
59,53,0.00036525726318359375,0.1718907356262207
59,55,0.0003604888916015625,0.1728343963623047
59,57,0.00035858154296875,0.173386812210083
59,59,0.0003578662872314453,0.1708383560180664
59,61,0.0003571510314941406,0.17137789726257324
59,63,0.0003616809844970703,0.1710348129272461
59,65,0.0003669261932373047,0.1729133129119873
59,67,0.0003726482391357422,0.1719801425933838
59,69,0.0003657341003417969,0.17038559913635254
59,71,0.00036454200744628906,0.17147135734558105
59,73,0.00036978721618652344,0.17391180992126465
59,75,0.0003719329833984375,0.17144298553466797
59,77,0.0003635883331298828,0.17240571975708008
59,79,0.00036525726318359375,0.17436695098876953
59,81,0.00037097930908203125,0.1748945713043213
59,83,0.00036144256591796875,0.17304039001464844
59,85,0.00036525726318359375,0.17175579071044922
59,87,0.00036597251892089844,0.1714918613433838
